@RELATION AgeGroup
@ATTRIBUTE class {young,old}
@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE x2 NUMERIC
@ATTRIBUTE x3 NUMERIC
@ATTRIBUTE x4 NUMERIC
@ATTRIBUTE x5 NUMERIC
@ATTRIBUTE x6 NUMERIC
@ATTRIBUTE x7 NUMERIC
@ATTRIBUTE x8 NUMERIC
@ATTRIBUTE x9 NUMERIC
@ATTRIBUTE x10 NUMERIC
@ATTRIBUTE x11 NUMERIC
@ATTRIBUTE x12 NUMERIC
@ATTRIBUTE x13 NUMERIC
@ATTRIBUTE x14 NUMERIC
@ATTRIBUTE x15 NUMERIC
@ATTRIBUTE x16 NUMERIC
@ATTRIBUTE x17 NUMERIC
@ATTRIBUTE x18 NUMERIC
@ATTRIBUTE x19 NUMERIC
@ATTRIBUTE x20 NUMERIC
@ATTRIBUTE x21 NUMERIC
@ATTRIBUTE x22 NUMERIC
@ATTRIBUTE x23 NUMERIC
@ATTRIBUTE x24 NUMERIC
@ATTRIBUTE x25 NUMERIC
@ATTRIBUTE x26 NUMERIC
@ATTRIBUTE x27 NUMERIC
@ATTRIBUTE x28 NUMERIC
@ATTRIBUTE x29 NUMERIC
@ATTRIBUTE x30 NUMERIC
@ATTRIBUTE x31 NUMERIC
@ATTRIBUTE x32 NUMERIC
@ATTRIBUTE x33 NUMERIC
@ATTRIBUTE x34 NUMERIC
@ATTRIBUTE x35 NUMERIC
@ATTRIBUTE x36 NUMERIC
@ATTRIBUTE x37 NUMERIC
@ATTRIBUTE x38 NUMERIC
@ATTRIBUTE x39 NUMERIC
@ATTRIBUTE x40 NUMERIC
@ATTRIBUTE x41 NUMERIC
@ATTRIBUTE x42 NUMERIC
@ATTRIBUTE x43 NUMERIC
@ATTRIBUTE x44 NUMERIC
@ATTRIBUTE x45 NUMERIC
@ATTRIBUTE x46 NUMERIC
@ATTRIBUTE x47 NUMERIC
@ATTRIBUTE x48 NUMERIC
@ATTRIBUTE x49 NUMERIC
@ATTRIBUTE x50 NUMERIC
@ATTRIBUTE x51 NUMERIC
@ATTRIBUTE x52 NUMERIC
@ATTRIBUTE x53 NUMERIC
@ATTRIBUTE x54 NUMERIC
@ATTRIBUTE x55 NUMERIC
@ATTRIBUTE x56 NUMERIC
@ATTRIBUTE x57 NUMERIC
@ATTRIBUTE x58 NUMERIC
@ATTRIBUTE x59 NUMERIC
@ATTRIBUTE x60 NUMERIC
@ATTRIBUTE x61 NUMERIC
@ATTRIBUTE x62 NUMERIC
@ATTRIBUTE x63 NUMERIC
@ATTRIBUTE x64 NUMERIC
@ATTRIBUTE x65 NUMERIC
@ATTRIBUTE x66 NUMERIC
@ATTRIBUTE x67 NUMERIC
@ATTRIBUTE x68 NUMERIC
@ATTRIBUTE x69 NUMERIC
@ATTRIBUTE x70 NUMERIC
@ATTRIBUTE x71 NUMERIC
@ATTRIBUTE x72 NUMERIC
@ATTRIBUTE x73 NUMERIC
@ATTRIBUTE x74 NUMERIC
@ATTRIBUTE x75 NUMERIC
@ATTRIBUTE x76 NUMERIC
@ATTRIBUTE x77 NUMERIC
@ATTRIBUTE x78 NUMERIC
@ATTRIBUTE x79 NUMERIC
@ATTRIBUTE x80 NUMERIC
@ATTRIBUTE x81 NUMERIC
@ATTRIBUTE x82 NUMERIC
@ATTRIBUTE x83 NUMERIC
@ATTRIBUTE x84 NUMERIC
@ATTRIBUTE x85 NUMERIC
@ATTRIBUTE x86 NUMERIC
@ATTRIBUTE x87 NUMERIC
@ATTRIBUTE x88 NUMERIC
@ATTRIBUTE x89 NUMERIC
@ATTRIBUTE x90 NUMERIC
@ATTRIBUTE x91 NUMERIC
@ATTRIBUTE x92 NUMERIC
@ATTRIBUTE x93 NUMERIC
@ATTRIBUTE x94 NUMERIC
@ATTRIBUTE x95 NUMERIC
@ATTRIBUTE x96 NUMERIC
@ATTRIBUTE x97 NUMERIC
@ATTRIBUTE x98 NUMERIC
@ATTRIBUTE x99 NUMERIC
@ATTRIBUTE x100 NUMERIC
@ATTRIBUTE x101 NUMERIC
@ATTRIBUTE x102 NUMERIC
@ATTRIBUTE x103 NUMERIC
@ATTRIBUTE x104 NUMERIC
@DATA
old,0.000000,0.152711,0.296374,0.236311,0.147429,0.084356,0.040246,0.020445,0.010943,0.007908,0.003277,20.993615,1.144670,0.000117,0.185618,0.279791,0.221862,0.135816,0.093764,0.048529,0.021238,0.008720,0.002479,0.002067,20.765683,1.522232,0.000000,0.115990,0.261308,0.245213,0.184245,0.095744,0.054473,0.023011,0.010401,0.005923,0.003693,40.134163,2.223799,0.000000,0.165740,0.258119,0.211006,0.151522,0.097256,0.052435,0.031552,0.019473,0.007598,0.005298,65.774048,3.144685,0.000305,0.101759,0.227461,0.240083,0.190780,0.118821,0.062008,0.029410,0.013943,0.009046,0.006385,28.113495,1.427361,0.000000,0.101240,0.213320,0.230558,0.181739,0.127577,0.066913,0.047861,0.015709,0.009409,0.005674,30.947285,1.720370,0.000000,0.080729,0.189548,0.241537,0.194421,0.141052,0.081770,0.039348,0.019148,0.008067,0.004378,64.149841,3.008279,0.000526,0.108057,0.217548,0.196518,0.152018,0.117238,0.088957,0.053705,0.033824,0.020353,0.011256,81.764448,3.905541
old,0.000000,0.211543,0.306870,0.222522,0.113985,0.063271,0.039269,0.020429,0.010143,0.008463,0.003506,89.821431,0.589019,0.000000,0.200398,0.316882,0.217292,0.110635,0.064133,0.034611,0.024016,0.017891,0.008346,0.005795,105.987199,0.799748,0.000000,0.153379,0.280768,0.231898,0.155959,0.084026,0.048179,0.024459,0.013000,0.003837,0.004495,122.231049,2.221025,0.000000,0.112500,0.212394,0.223269,0.184287,0.127078,0.065939,0.043538,0.017566,0.009348,0.004081,36.109850,2.739444,0.000000,0.175506,0.287264,0.219110,0.129744,0.087954,0.045427,0.019675,0.015967,0.010789,0.008563,107.467860,0.928934,0.000000,0.190179,0.283653,0.229313,0.128123,0.066511,0.047174,0.025988,0.012941,0.007143,0.008975,120.160756,1.184119,0.000000,0.084781,0.220855,0.243277,0.197660,0.117039,0.066608,0.029647,0.019437,0.011425,0.009271,132.460344,3.207050,0.000000,0.081097,0.168609,0.229501,0.194208,0.145573,0.087141,0.044768,0.030799,0.012492,0.005813,50.623568,4.144595
young,0.000000,0.157846,0.330073,0.237867,0.142143,0.071314,0.033324,0.011984,0.009730,0.003145,0.002574,70.432882,0.562893,0.000296,0.252855,0.376334,0.205373,0.088411,0.039232,0.021748,0.005250,0.005863,0.001828,0.002809,82.637059,0.683954,0.000279,0.210858,0.299052,0.210174,0.121030,0.075364,0.037975,0.025757,0.011769,0.005054,0.002686,167.933387,3.084617,0.000293,0.244455,0.310869,0.200114,0.127449,0.062255,0.028891,0.015148,0.005282,0.002838,0.002407,119.805072,3.177155,0.000000,0.117622,0.256918,0.252575,0.174669,0.101596,0.046726,0.024166,0.015286,0.006332,0.004109,79.369350,0.813451,0.000000,0.161577,0.319737,0.242897,0.143578,0.064115,0.029172,0.021526,0.009508,0.003734,0.004156,87.206955,0.941580,0.000000,0.148798,0.247994,0.219440,0.155119,0.105125,0.053857,0.028382,0.020037,0.013206,0.008042,169.930797,4.499412,0.000000,0.175971,0.270602,0.227448,0.142949,0.089604,0.047510,0.022123,0.015488,0.004424,0.003881,134.352777,4.525884
old,0.000269,0.251867,0.327600,0.207577,0.105910,0.049778,0.024038,0.016930,0.005797,0.005603,0.004630,39.013689,1.306429,0.000000,0.319329,0.298049,0.169449,0.092856,0.059652,0.031357,0.016243,0.007685,0.002677,0.002703,51.706282,2.073230,0.000000,0.223828,0.338329,0.230690,0.107979,0.053619,0.023207,0.014642,0.003712,0.001069,0.002925,154.966814,3.720980,0.000000,0.226614,0.331469,0.223448,0.108940,0.053940,0.024906,0.017550,0.006108,0.004212,0.002814,173.755943,4.570984,0.000000,0.215797,0.329459,0.216536,0.115737,0.063591,0.027257,0.016792,0.007890,0.002751,0.004191,54.936358,1.692443,0.000000,0.253988,0.316788,0.184245,0.107778,0.059607,0.034333,0.018321,0.013898,0.005285,0.005757,63.544008,2.456801,0.000000,0.166320,0.316505,0.247046,0.151599,0.070357,0.027613,0.011161,0.003583,0.002235,0.003579,161.781785,5.279941,0.000183,0.140672,0.271795,0.225035,0.147630,0.093949,0.062029,0.029327,0.015958,0.008307,0.005114,177.783195,5.945653
old,0.000000,0.204378,0.325856,0.234172,0.123551,0.064327,0.028774,0.011302,0.004140,0.001810,0.001691,72.736140,1.113743,0.000000,0.185792,0.310971,0.223483,0.128700,0.076735,0.038001,0.019231,0.008191,0.006214,0.002681,44.692041,1.202782,0.000000,0.168705,0.290409,0.229448,0.138583,0.076076,0.064634,0.016142,0.006481,0.004922,0.004600,175.873266,3.079942,0.000282,0.170984,0.283290,0.234605,0.146666,0.083299,0.034886,0.021589,0.013104,0.007401,0.003893,141.510155,3.538685,0.000221,0.131749,0.254816,0.229175,0.168393,0.105256,0.051531,0.029849,0.020268,0.004711,0.004031,93.153703,1.523315,0.000000,0.142526,0.290010,0.226692,0.145283,0.087946,0.057272,0.026703,0.009590,0.005972,0.008006,62.198269,1.744481,0.000251,0.121580,0.269903,0.236443,0.163416,0.095632,0.055732,0.032424,0.012626,0.005237,0.006755,175.017878,4.462278,0.000000,0.139649,0.281765,0.239282,0.160195,0.073800,0.054042,0.024944,0.012172,0.004634,0.009517,151.796336,5.440587
old,0.000000,0.240223,0.310198,0.187084,0.099217,0.058534,0.025881,0.009936,0.022576,0.032426,0.013925,52.692223,0.894636,0.000225,0.230666,0.292045,0.211147,0.127496,0.067809,0.036538,0.017817,0.009031,0.003132,0.004093,66.038004,0.855859,0.000000,0.141566,0.259615,0.225667,0.160246,0.095683,0.058765,0.032902,0.014903,0.006616,0.004037,42.607201,2.162406,0.000430,0.217769,0.308519,0.233123,0.131620,0.057601,0.024774,0.013646,0.005527,0.004950,0.002041,91.732880,3.108672,0.000000,0.171195,0.287376,0.224286,0.130633,0.080710,0.050926,0.020365,0.014868,0.009250,0.010392,71.252988,1.230703,0.000000,0.194203,0.286820,0.219818,0.133547,0.079333,0.044115,0.020929,0.010100,0.006050,0.005085,90.528443,1.234426,0.000300,0.101800,0.197887,0.218664,0.186268,0.128794,0.077113,0.044273,0.025995,0.009981,0.008924,54.986765,3.016614,0.000000,0.129256,0.277886,0.231325,0.171852,0.091244,0.053835,0.024680,0.009827,0.005802,0.004293,99.034871,4.237128
old,0.000000,0.162081,0.311678,0.264284,0.143189,0.064017,0.027921,0.015400,0.005412,0.003762,0.002254,8.697755,0.775181,0.000000,0.230690,0.346830,0.208157,0.118668,0.054514,0.028120,0.008055,0.002229,0.001952,0.000783,5.810893,1.081305,0.000000,0.143431,0.247375,0.218135,0.170171,0.108307,0.053847,0.031269,0.015716,0.006684,0.005064,142.629077,2.944353,0.000271,0.151345,0.257733,0.217355,0.168300,0.097583,0.057318,0.027198,0.014798,0.006065,0.002033,178.494175,4.657066,0.000000,0.119976,0.249838,0.254835,0.191503,0.099384,0.046941,0.017541,0.010586,0.004835,0.004561,11.988118,1.083823,0.000000,0.153679,0.268570,0.256700,0.149148,0.073807,0.050238,0.024754,0.015064,0.005608,0.002432,9.000885,1.258144,0.000000,0.130938,0.227469,0.217157,0.174017,0.120541,0.071297,0.034577,0.014941,0.006559,0.002505,159.068793,4.638588,0.000000,0.100209,0.219976,0.200930,0.184247,0.133611,0.087081,0.042876,0.019591,0.008039,0.003439,179.760742,6.639103
old,0.000000,0.168759,0.268941,0.211286,0.133882,0.085055,0.054430,0.038411,0.023707,0.009581,0.005948,117.172229,1.587170,0.000000,0.219753,0.337200,0.201160,0.115950,0.053685,0.033018,0.018801,0.008966,0.007055,0.004414,135.974864,2.381491,0.000000,0.165384,0.256745,0.229867,0.161602,0.090170,0.051018,0.024665,0.011779,0.004931,0.003840,176.181333,4.066755,0.000359,0.224304,0.306836,0.224633,0.133319,0.055684,0.027750,0.016984,0.005243,0.003623,0.001265,179.252660,6.570786,0.000000,0.143235,0.257700,0.236718,0.141232,0.084285,0.067259,0.033240,0.017215,0.011334,0.007781,119.121084,2.173823,0.000000,0.172519,0.309581,0.231197,0.138764,0.064602,0.036266,0.023122,0.015677,0.004924,0.003348,144.163642,3.004653,0.000000,0.125861,0.265592,0.226663,0.165781,0.106652,0.054632,0.027227,0.014272,0.008665,0.004656,179.556284,5.542158,0.000000,0.155507,0.266593,0.231884,0.161603,0.091111,0.051292,0.018814,0.010260,0.007722,0.005213,179.081515,8.092064
old,0.000000,0.264644,0.296300,0.177603,0.120622,0.058484,0.038812,0.022206,0.011257,0.005849,0.004223,28.976658,0.806203,0.000000,0.285801,0.345029,0.200349,0.093542,0.041923,0.017622,0.008367,0.004911,0.000963,0.001494,17.826017,0.709840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.181569,0.291296,0.206257,0.137177,0.079883,0.046426,0.026361,0.019358,0.005697,0.005976,39.923605,1.140370,0.000000,0.180230,0.314106,0.228867,0.144012,0.068981,0.030563,0.015745,0.009681,0.004332,0.003483,25.261562,0.925135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
old,0.000000,0.189707,0.288428,0.220986,0.146266,0.077035,0.039375,0.020098,0.010093,0.004616,0.003395,27.282103,0.589802,0.000000,0.240299,0.321492,0.214196,0.119539,0.057430,0.026863,0.010100,0.005058,0.002852,0.002171,167.140172,2.573820,0.000000,0.275593,0.320837,0.193997,0.104292,0.060516,0.023243,0.011265,0.005194,0.002992,0.002072,97.378172,3.989756,0.000000,0.184176,0.293374,0.215229,0.134586,0.084679,0.046213,0.020991,0.012658,0.005580,0.002513,75.267155,3.166274,0.000000,0.171555,0.285979,0.229467,0.139985,0.091849,0.038718,0.023720,0.008888,0.004963,0.004875,35.844695,0.845945,0.000000,0.173241,0.291291,0.219404,0.143648,0.089711,0.039079,0.019024,0.010106,0.007066,0.007431,165.389712,2.821369,0.000000,0.190760,0.278387,0.234323,0.154353,0.075353,0.036712,0.016999,0.008315,0.002494,0.002304,96.984438,5.089512,0.000000,0.110052,0.225639,0.231677,0.169502,0.111785,0.075008,0.039755,0.019029,0.012123,0.005429,80.960369,3.760323
old,0.000000,0.297156,0.342502,0.182468,0.092121,0.041231,0.020222,0.009844,0.005183,0.005980,0.003294,106.374928,0.849171,0.000277,0.272372,0.309911,0.174246,0.103656,0.067069,0.041589,0.015929,0.009062,0.003269,0.002620,105.750717,0.811873,0.000290,0.137434,0.253358,0.232653,0.159706,0.092412,0.066902,0.028832,0.018303,0.006653,0.003455,157.926247,2.522068,0.000000,0.150289,0.253639,0.231226,0.156864,0.105045,0.053369,0.025687,0.012229,0.005928,0.005723,152.048635,2.286520,0.000000,0.238106,0.315102,0.202929,0.108060,0.041269,0.021621,0.013220,0.019923,0.012841,0.026930,111.436766,1.284742,0.000311,0.207084,0.275456,0.204373,0.124440,0.088076,0.053151,0.021836,0.012090,0.008804,0.004380,117.709086,1.070638,0.000000,0.093271,0.187377,0.228661,0.177049,0.123852,0.082072,0.048563,0.033294,0.018298,0.007563,170.537865,3.473700,0.000000,0.102353,0.223756,0.194786,0.176907,0.115783,0.094727,0.044720,0.025076,0.014827,0.007066,168.148027,3.242411
young,0.000000,0.201855,0.353275,0.235917,0.116939,0.052718,0.019505,0.008086,0.007502,0.001051,0.003152,5.444030,0.744568,0.000000,0.215505,0.293901,0.195372,0.131135,0.080759,0.040867,0.020024,0.010857,0.007110,0.004469,7.309356,0.674005,0.000000,0.282499,0.339867,0.190161,0.100723,0.047144,0.018022,0.010260,0.005468,0.002584,0.003273,133.473027,2.104264,0.000000,0.163765,0.326163,0.255985,0.132514,0.065559,0.029695,0.015406,0.005954,0.003111,0.001847,98.109930,2.408507,0.000229,0.165014,0.345511,0.232307,0.131084,0.065960,0.031955,0.012857,0.006945,0.004153,0.003986,7.851030,1.158652,0.000253,0.168391,0.284738,0.201192,0.153160,0.097443,0.053661,0.021934,0.011162,0.003782,0.004284,11.445696,0.993568,0.000282,0.103006,0.197996,0.156601,0.106587,0.055417,0.021949,0.008744,0.006080,0.148643,0.194695,138.977381,2.629309,0.000203,0.091908,0.252203,0.276529,0.209693,0.086454,0.045355,0.018604,0.010183,0.006574,0.002294,116.532077,3.336893
young,0.000000,0.125909,0.266468,0.237931,0.172640,0.096605,0.044967,0.031934,0.008533,0.007997,0.007017,20.569837,0.555040,0.000000,0.121454,0.289905,0.258499,0.170466,0.089776,0.037194,0.017742,0.006326,0.003595,0.005044,9.179961,0.847655,0.000000,0.093173,0.206809,0.231206,0.178267,0.126632,0.077448,0.044489,0.021886,0.011632,0.008459,39.086884,1.408279,0.000000,0.111895,0.261132,0.238858,0.173930,0.102607,0.063652,0.028267,0.010942,0.005585,0.003130,76.735628,2.453106,0.000000,0.131387,0.269803,0.244289,0.166741,0.095496,0.043431,0.026212,0.012052,0.006259,0.004330,25.561173,0.873301,0.000000,0.127814,0.292510,0.270062,0.154530,0.075068,0.047832,0.022065,0.004792,0.001589,0.003738,12.305883,1.339460,0.000000,0.079968,0.220704,0.226085,0.185144,0.123426,0.078454,0.044419,0.024277,0.010264,0.007258,59.461057,2.184896,0.000000,0.069005,0.184306,0.213533,0.192408,0.154819,0.089601,0.047224,0.025435,0.014554,0.009113,89.370178,3.107339
old,0.000315,0.182148,0.298678,0.255489,0.141015,0.066454,0.028404,0.014980,0.009369,0.001443,0.001706,6.820411,0.617704,0.000000,0.144264,0.268507,0.257105,0.153474,0.091758,0.044989,0.020724,0.010190,0.004595,0.004395,7.174077,0.783738,0.000000,0.085796,0.209216,0.237529,0.175579,0.122217,0.080276,0.047270,0.028182,0.009926,0.004009,166.470415,1.453935,0.000000,0.109505,0.266971,0.242888,0.179303,0.108617,0.055663,0.016997,0.010652,0.004260,0.005142,172.026903,1.948944,0.000000,0.114437,0.259116,0.242494,0.177978,0.107334,0.049726,0.026830,0.010329,0.006269,0.005487,9.932721,0.789146,0.000000,0.119442,0.249033,0.255943,0.186926,0.091436,0.052582,0.022638,0.010810,0.007121,0.004068,9.615276,1.056258,0.000000,0.075122,0.220326,0.260381,0.184736,0.111951,0.069817,0.040655,0.020988,0.012448,0.003576,170.717849,2.262061,0.000000,0.101624,0.235174,0.252032,0.193539,0.125384,0.049552,0.024011,0.011355,0.004907,0.002422,167.688938,2.947983
old,0.000000,0.164901,0.300833,0.229256,0.145784,0.077155,0.042957,0.020685,0.010648,0.005772,0.002010,124.340318,1.558862,0.000484,0.285041,0.350503,0.176070,0.083083,0.049691,0.029298,0.013402,0.005784,0.003076,0.003569,178.160189,2.146538,0.000000,0.175872,0.307600,0.214577,0.135056,0.068150,0.032686,0.022083,0.021893,0.003909,0.018172,171.804170,4.424670,0.000000,0.180930,0.274800,0.249728,0.146560,0.081105,0.038965,0.014772,0.007249,0.004681,0.001209,174.213828,4.706677,0.000000,0.106916,0.229970,0.235206,0.173805,0.114292,0.066509,0.038582,0.023076,0.007457,0.004188,126.494663,1.911380,0.000194,0.210106,0.339618,0.217021,0.107234,0.059002,0.024575,0.019836,0.011758,0.006519,0.004135,179.162355,2.876140,0.000323,0.135425,0.264883,0.246221,0.159372,0.095020,0.055573,0.023367,0.010052,0.006420,0.003346,179.555267,6.119913,0.000000,0.124297,0.227180,0.245948,0.187653,0.108328,0.063725,0.026769,0.008320,0.003845,0.003935,173.281524,6.252870
old,0.000000,0.160495,0.297575,0.226143,0.152081,0.080326,0.046051,0.021207,0.010252,0.003423,0.002447,65.752408,1.029437,0.000000,0.105756,0.285449,0.228467,0.085965,0.049493,0.225948,0.011160,0.003837,0.003080,0.000846,19.643056,0.969428,0.000172,0.142910,0.261861,0.248432,0.152476,0.095646,0.050757,0.027263,0.010653,0.006626,0.003205,153.976240,3.111811,0.000273,0.190553,0.305626,0.225924,0.122948,0.070729,0.041162,0.010038,0.020273,0.000932,0.011541,169.407297,5.471534,0.000000,0.110741,0.239215,0.221467,0.172395,0.116175,0.075762,0.035570,0.017713,0.006846,0.004117,80.154263,1.383672,0.000000,0.130330,0.295558,0.265143,0.156432,0.086398,0.043850,0.012801,0.007025,0.001633,0.000829,29.951585,1.430356,0.000000,0.117554,0.234314,0.230286,0.155481,0.104950,0.071069,0.041822,0.025898,0.012010,0.006615,169.560403,4.334921,0.000000,0.162454,0.278248,0.226110,0.151180,0.086470,0.051202,0.024965,0.012572,0.003775,0.003025,178.255118,7.195522
old,0.000000,0.109494,0.245516,0.266665,0.172035,0.104216,0.046595,0.030898,0.011460,0.009261,0.003860,17.243470,0.643159,0.000000,0.233118,0.331863,0.214861,0.116890,0.055529,0.025913,0.011555,0.004681,0.002817,0.002774,90.790570,0.718106,0.000000,0.236397,0.321169,0.211389,0.125563,0.049662,0.024023,0.017953,0.008228,0.002421,0.003195,178.736658,4.996902,0.000000,0.157792,0.263029,0.211410,0.159365,0.100708,0.051279,0.030239,0.014722,0.006016,0.005440,179.089947,3.519548,0.000000,0.104637,0.262064,0.257172,0.163918,0.101713,0.053450,0.030332,0.013717,0.008723,0.004274,20.538412,0.891131,0.000581,0.166203,0.304350,0.226589,0.145191,0.080688,0.036330,0.025672,0.006448,0.003983,0.003965,107.803616,0.928757,0.000000,0.174899,0.296588,0.225409,0.138319,0.094874,0.038475,0.017597,0.007977,0.003499,0.002362,179.225201,7.128360,0.000000,0.107233,0.211400,0.207327,0.179023,0.124177,0.081454,0.046849,0.022101,0.012111,0.008326,178.473269,4.615062
old,0.000299,0.232732,0.327031,0.207358,0.112322,0.055714,0.027990,0.016517,0.009487,0.007572,0.002978,24.962547,0.636759,0.000000,0.264556,0.356969,0.196584,0.077738,0.046541,0.025962,0.012976,0.008732,0.004505,0.005436,15.545649,0.803028,0.000000,0.204778,0.315436,0.211995,0.138067,0.071612,0.035502,0.014432,0.005086,0.001588,0.001504,167.125596,3.135038,0.000000,0.116234,0.269686,0.224803,0.171126,0.098583,0.057985,0.029167,0.017317,0.009709,0.005390,176.359216,2.750985,0.000000,0.165139,0.317091,0.243663,0.140815,0.067674,0.029438,0.016830,0.010044,0.003953,0.005354,30.711477,0.881500,0.000261,0.161646,0.294969,0.233889,0.145938,0.070935,0.040626,0.023389,0.014397,0.008696,0.005254,17.809668,0.957899,0.000000,0.165689,0.279182,0.222681,0.149817,0.087596,0.048652,0.030315,0.008586,0.003446,0.004035,177.751651,4.403161,0.000000,0.110450,0.231946,0.235408,0.173211,0.128921,0.066555,0.030192,0.010025,0.006545,0.006747,179.503690,4.287852
old,0.000000,0.219661,0.357828,0.221968,0.111058,0.043844,0.024808,0.011016,0.005058,0.003233,0.001527,119.716510,1.307616,0.000000,0.157099,0.277060,0.246001,0.159734,0.079314,0.039209,0.023307,0.010194,0.004978,0.003104,114.847065,0.688435,0.000000,0.165241,0.265564,0.231651,0.149148,0.089938,0.043974,0.028484,0.013521,0.010182,0.002295,177.614468,3.126633,0.000282,0.121667,0.246982,0.227251,0.182201,0.101651,0.054903,0.032126,0.020162,0.008471,0.004304,178.693024,3.343111,0.000000,0.204880,0.333761,0.221504,0.115276,0.059661,0.029798,0.019056,0.006127,0.007244,0.002693,126.920046,1.722923,0.000000,0.144924,0.277762,0.237296,0.159411,0.089253,0.044192,0.023699,0.012766,0.006257,0.004440,129.814458,0.938819,0.000000,0.131700,0.232450,0.218381,0.152313,0.113823,0.069493,0.044083,0.020904,0.010465,0.006390,179.250002,4.223309,0.000000,0.094214,0.218069,0.231425,0.174588,0.129852,0.070624,0.044950,0.026221,0.006999,0.003059,179.497094,4.722966
young,0.000000,0.200633,0.335116,0.219264,0.130873,0.051987,0.031319,0.017784,0.008838,0.002819,0.001368,79.128424,0.467337,0.000000,0.181623,0.318716,0.248477,0.130907,0.065836,0.035555,0.013347,0.002238,0.000794,0.002506,81.905016,0.538463,0.000000,0.159991,0.276270,0.222947,0.154603,0.088430,0.051932,0.026411,0.011220,0.003619,0.004577,157.044679,1.313109,0.000000,0.325313,0.382330,0.178155,0.055120,0.033664,0.009653,0.005597,0.006055,0.001802,0.002311,146.927683,2.549639,0.000000,0.138681,0.263432,0.240665,0.170435,0.085644,0.045014,0.024327,0.017255,0.010072,0.004476,82.181926,0.602829,0.000000,0.140823,0.255342,0.257047,0.155505,0.094594,0.048623,0.025444,0.013022,0.006313,0.003287,85.481022,0.769903,0.000000,0.130256,0.257058,0.231166,0.188096,0.095677,0.044277,0.028198,0.016387,0.004465,0.004421,168.655934,1.963228,0.000000,0.243217,0.397423,0.197923,0.088322,0.033786,0.015739,0.010975,0.003941,0.003298,0.005375,150.595830,3.469217
old,0.000000,0.109733,0.242549,0.203754,0.148260,0.092252,0.030869,0.020944,0.007309,0.070699,0.073631,76.757950,1.099729,0.000000,0.151964,0.290865,0.232768,0.149687,0.081176,0.044998,0.025120,0.009527,0.006302,0.007593,34.249861,1.110416,0.000000,0.083020,0.209723,0.226720,0.117556,0.062582,0.114483,0.056857,0.009174,0.042257,0.077627,164.479075,2.688884,0.000261,0.119308,0.220251,0.242781,0.178807,0.115160,0.062723,0.034356,0.014307,0.009098,0.002948,179.424275,2.952551,0.000259,0.110013,0.245178,0.256925,0.184662,0.108879,0.050614,0.022858,0.013025,0.005431,0.002155,82.500998,1.517072,0.000000,0.109093,0.251148,0.224671,0.162036,0.121082,0.071385,0.028841,0.018210,0.007794,0.005741,39.332041,1.493609,0.000000,0.146395,0.276152,0.244253,0.159761,0.085055,0.046533,0.018751,0.012255,0.008063,0.002781,172.920427,4.226802,0.000000,0.053574,0.143329,0.150183,0.132539,0.096535,0.044307,0.020758,0.068801,0.284015,0.005958,178.638442,4.120227
young,0.000298,0.194414,0.326214,0.240403,0.123597,0.062345,0.028629,0.014764,0.004829,0.003162,0.001343,13.944900,0.740902,0.000294,0.222550,0.318444,0.210413,0.109024,0.060835,0.038623,0.021020,0.008693,0.005689,0.004413,13.130603,0.765727,0.000000,0.125348,0.242101,0.226810,0.178991,0.117098,0.054123,0.032135,0.011190,0.006506,0.005699,119.805484,1.703027,0.000000,0.163481,0.293645,0.249231,0.142811,0.073953,0.040217,0.018912,0.008146,0.005854,0.003749,101.884330,2.444560,0.000516,0.143318,0.307779,0.244533,0.141139,0.072237,0.049851,0.024182,0.009667,0.003230,0.003548,18.068195,1.025994,0.000215,0.207931,0.319186,0.217535,0.118989,0.061498,0.035692,0.022522,0.007976,0.005917,0.002539,17.843589,1.132942,0.000000,0.096527,0.209592,0.231949,0.182396,0.124968,0.078705,0.044913,0.019259,0.006367,0.005324,128.072632,2.565531,0.000264,0.145747,0.272183,0.257229,0.172227,0.080543,0.034026,0.014008,0.007774,0.006938,0.009062,127.882911,3.745708
old,0.000000,0.218076,0.292838,0.201187,0.128462,0.074764,0.049379,0.017522,0.009454,0.005743,0.002573,132.207410,1.102730,0.000000,0.224753,0.322791,0.222411,0.117003,0.063745,0.025351,0.012772,0.006084,0.002805,0.002283,117.759565,1.081036,0.000000,0.129023,0.264775,0.231160,0.152484,0.105744,0.058510,0.029865,0.014991,0.006136,0.007311,176.248322,2.237697,0.000000,0.143755,0.285504,0.240692,0.155802,0.083983,0.045992,0.022512,0.011947,0.006014,0.003798,174.309797,2.542006,0.000000,0.169375,0.259676,0.227384,0.143261,0.095446,0.053320,0.026964,0.014598,0.005086,0.004891,137.910026,1.519049,0.000285,0.138602,0.278242,0.230128,0.152282,0.098187,0.056718,0.026866,0.008842,0.005424,0.004424,123.816313,1.346751,0.000223,0.096425,0.221547,0.239363,0.190785,0.115555,0.068440,0.033354,0.018723,0.009017,0.006569,174.177245,3.452975,0.000000,0.115752,0.252226,0.261729,0.163086,0.097145,0.055411,0.032004,0.011692,0.005966,0.004989,179.203475,3.784132
