BDS00913;77;Firm;Closed
BDS00914;77;Firm;Closed
BDS00915;77;Firm;Closed
BDS00916;77;Foam;Closed
BDS00917;77;Foam;Closed
BDS00918;77;Foam;Closed
BDS00919;77;Firm;Open
BDS00920;77;Firm;Open
BDS00921;77;Firm;Open
BDS00922;77;Foam;Open
BDS00923;77;Foam;Open
BDS00924;77;Foam;Open
BDS00925;78;Foam;Open
BDS00926;78;Foam;Open
BDS00927;78;Foam;Open
BDS00928;78;Firm;Closed
BDS00929;78;Firm;Closed
BDS00930;78;Firm;Closed
BDS00931;78;Firm;Open
BDS00932;78;Firm;Open
BDS00933;78;Firm;Open
BDS00934;78;Foam;Closed
BDS00935;78;Foam;Closed
BDS00936;78;Foam;Closed
BDS00937;79;Foam;Closed
BDS00938;79;Foam;Closed
BDS00939;79;Foam;Closed
BDS00940;79;Firm;Closed
BDS00941;79;Firm;Closed
BDS00942;79;Firm;Closed
BDS00943;79;Firm;Open
BDS00944;79;Firm;Open
BDS00945;79;Firm;Open
BDS00946;79;Foam;Open
BDS00947;79;Foam;Open
BDS00948;79;Foam;Open
BDS00949;80;Foam;Open
BDS00950;80;Foam;Open
BDS00951;80;Foam;Open
BDS00952;80;Firm;Open
BDS00953;80;Firm;Open
BDS00954;80;Firm;Open
BDS00955;80;Firm;Closed
BDS00956;80;Firm;Closed
BDS00957;80;Firm;Closed
BDS00958;80;Foam;Closed
BDS00959;80;Foam;Closed
BDS00960;80;Foam;Closed
BDS00961;81;Foam;Open
BDS00962;81;Foam;Open
BDS00963;81;Foam;Open
BDS00964;81;Foam;Closed
BDS00965;81;Foam;Closed
BDS00966;81;Firm;Closed
BDS00967;81;Firm;Closed
BDS00968;81;Firm;Closed
BDS00969;81;Firm;Open
BDS00970;81;Firm;Open
BDS00971;81;Firm;Open
BDS00972;81;Foam;Closed
BDS00973;82;Foam;Closed
BDS00974;82;Foam;Closed
BDS00975;82;Foam;Closed
BDS00976;82;Firm;Open
BDS00977;82;Firm;Open
BDS00978;82;Firm;Open
BDS00979;82;Foam;Open
BDS00980;82;Foam;Open
BDS00981;82;Foam;Open
BDS00982;82;Firm;Closed
BDS00983;82;Firm;Closed
BDS00984;82;Firm;Closed
BDS00985;83;Foam;Closed
BDS00986;83;Foam;Closed
BDS00987;83;Foam;Closed
BDS00988;83;Firm;Closed
BDS00989;83;Firm;Closed
BDS00990;83;Firm;Closed
BDS00991;83;Foam;Open
BDS00992;83;Foam;Open
BDS00993;83;Foam;Open
BDS00994;83;Firm;Open
BDS00995;83;Firm;Open
BDS00996;83;Firm;Open
BDS00997;84;Foam;Closed
BDS00998;84;Foam;Closed
BDS00999;84;Foam;Closed
BDS01000;84;Firm;Closed
BDS01001;84;Firm;Closed
BDS01002;84;Firm;Closed
BDS01003;84;Foam;Open
BDS01004;84;Foam;Open
BDS01005;84;Foam;Open
BDS01006;84;Firm;Open
BDS01007;84;Firm;Open
BDS01008;84;Firm;Open
BDS01009;85;Foam;Closed
BDS01010;85;Foam;Closed
BDS01011;85;Foam;Open
BDS01012;85;Foam;Open
BDS01013;85;Foam;Open
BDS01014;85;Firm;Open
BDS01015;85;Firm;Open
BDS01016;85;Firm;Open
BDS01017;85;Firm;Closed
BDS01018;85;Firm;Closed
BDS01019;85;Firm;Closed
BDS01020;85;Foam;Closed
BDS01021;86;Firm;Open
BDS01022;86;Firm;Open
BDS01023;86;Firm;Open
BDS01024;86;Firm;Closed
BDS01025;86;Firm;Closed
BDS01026;86;Firm;Closed
BDS01033;87;Firm;Open
BDS01034;87;Firm;Open
BDS01035;87;Firm;Open
BDS01036;87;Foam;Open
BDS01037;87;Foam;Open
BDS01038;87;Foam;Open
BDS01039;87;Foam;Closed
BDS01040;87;Foam;Closed
BDS01041;87;Foam;Closed
BDS01042;87;Firm;Closed
BDS01043;87;Firm;Closed
BDS01044;87;Firm;Closed
BDS01045;88;Firm;Closed
BDS01046;88;Firm;Closed
BDS01047;88;Firm;Closed
BDS01048;88;Firm;Open
BDS01049;88;Firm;Open
BDS01050;88;Firm;Open
BDS01051;88;Foam;Open
BDS01052;88;Foam;Open
BDS01053;88;Foam;Open
BDS01054;88;Foam;Closed
BDS01055;88;Foam;Closed
BDS01056;88;Foam;Closed
BDS01057;89;Foam;Closed
BDS01058;89;Foam;Closed
BDS01059;89;Foam;Closed
BDS01060;89;Firm;Closed
BDS01061;89;Firm;Closed
BDS01062;89;Firm;Closed
BDS01063;89;Foam;Open
BDS01064;89;Foam;Open
BDS01065;89;Foam;Open
BDS01066;89;Firm;Open
BDS01067;89;Firm;Open
BDS01068;89;Firm;Open
BDS01069;90;Foam;Open
BDS01070;90;Foam;Open
BDS01071;90;Foam;Open
BDS01072;90;Firm;Open
BDS01073;90;Firm;Open
BDS01074;90;Firm;Open
BDS01075;90;Foam;Closed
BDS01076;90;Foam;Closed
BDS01077;90;Foam;Closed
BDS01078;90;Firm;Closed
BDS01079;90;Firm;Closed
BDS01080;90;Firm;Closed
BDS01081;91;Firm;Open
BDS01082;91;Firm;Open
BDS01083;91;Firm;Open
BDS01084;91;Foam;Closed
BDS01085;91;Foam;Closed
BDS01086;91;Foam;Closed
BDS01087;91;Foam;Open
BDS01088;91;Foam;Open
BDS01089;91;Foam;Open
BDS01090;91;Firm;Closed
BDS01091;91;Firm;Closed
BDS01092;91;Firm;Closed
BDS01093;92;Firm;Open
BDS01094;92;Firm;Open
BDS01095;92;Firm;Open
BDS01096;92;Foam;Open
BDS01097;92;Foam;Open
BDS01098;92;Foam;Open
BDS01099;92;Foam;Closed
BDS01100;92;Firm;Closed
BDS01101;92;Firm;Closed
BDS01102;92;Firm;Closed
BDS01103;92;Foam;Closed
BDS01104;92;Foam;Closed
BDS01105;93;Firm;Closed
BDS01106;93;Firm;Closed
BDS01107;93;Firm;Closed
BDS01108;93;Foam;Open
BDS01109;93;Foam;Open
BDS01110;93;Foam;Open
BDS01111;93;Foam;Closed
BDS01112;93;Foam;Closed
BDS01113;93;Foam;Closed
BDS01114;93;Firm;Open
BDS01115;93;Firm;Open
BDS01116;93;Firm;Open
BDS01117;94;Firm;Open
BDS01118;94;Firm;Open
BDS01119;94;Firm;Open
BDS01120;94;Firm;Closed
BDS01121;94;Firm;Closed
BDS01122;94;Firm;Closed
BDS01123;94;Foam;Open
BDS01124;94;Foam;Open
BDS01125;94;Foam;Open
BDS01126;94;Foam;Closed
BDS01127;94;Foam;Closed
BDS01128;94;Foam;Closed
BDS01129;95;Firm;Open
BDS01130;95;Firm;Open
BDS01131;95;Firm;Open
BDS01132;95;Foam;Closed
BDS01133;95;Foam;Closed
BDS01134;95;Foam;Closed
BDS01135;95;Foam;Open
BDS01136;95;Foam;Open
BDS01137;95;Foam;Open
BDS01138;95;Firm;Closed
BDS01139;95;Firm;Closed
BDS01140;95;Firm;Closed
BDS01141;96;Foam;Closed
BDS01142;96;Foam;Closed
BDS01143;96;Foam;Closed
BDS01144;96;Firm;Open
BDS01145;96;Firm;Open
BDS01146;96;Firm;Open
BDS01147;96;Firm;Closed
BDS01148;96;Firm;Closed
BDS01149;96;Firm;Closed
BDS01150;96;Foam;Open
BDS01151;96;Foam;Open
BDS01152;96;Foam;Open
BDS01153;97;Firm;Closed
BDS01154;97;Firm;Closed
BDS01155;97;Firm;Closed
BDS01156;97;Firm;Open
BDS01157;97;Firm;Open
BDS01158;97;Firm;Open
BDS01159;97;Foam;Closed
BDS01160;97;Foam;Closed
BDS01161;97;Foam;Closed
BDS01162;97;Foam;Open
BDS01163;97;Foam;Open
BDS01164;97;Foam;Open
BDS01165;98;Foam;Open
BDS01166;98;Foam;Open
BDS01167;98;Foam;Open
BDS01168;98;Firm;Open
BDS01169;98;Firm;Open
BDS01170;98;Firm;Open
BDS01171;98;Foam;Closed
BDS01172;98;Foam;Closed
BDS01173;98;Foam;Closed
BDS01174;98;Firm;Closed
BDS01175;98;Firm;Closed
BDS01176;98;Firm;Closed
BDS01177;99;Foam;Open
BDS01178;99;Foam;Open
BDS01179;99;Foam;Open
BDS01180;99;Firm;Open
BDS01181;99;Firm;Open
BDS01182;99;Firm;Open
BDS01183;99;Firm;Closed
BDS01184;99;Firm;Closed
BDS01185;99;Firm;Closed
BDS01186;99;Foam;Closed
BDS01187;99;Foam;Closed
BDS01188;99;Foam;Closed
BDS01189;100;Foam;Open
BDS01190;100;Foam;Open
BDS01191;100;Foam;Open
BDS01192;100;Firm;Open
BDS01193;100;Firm;Open
BDS01194;100;Firm;Open
BDS01195;100;Foam;Closed
BDS01196;100;Foam;Closed
BDS01197;100;Foam;Closed
BDS01198;100;Firm;Closed
BDS01199;100;Firm;Closed
BDS01200;100;Firm;Closed
BDS01201;101;Firm;Open
BDS01202;101;Firm;Open
BDS01203;101;Firm;Open
BDS01204;101;Firm;Closed
BDS01205;101;Firm;Closed
BDS01206;101;Firm;Closed
BDS01207;101;Foam;Closed
BDS01208;101;Foam;Closed
BDS01209;101;Foam;Closed
BDS01210;101;Foam;Open
BDS01211;101;Foam;Open
BDS01212;101;Foam;Open
BDS01213;102;Foam;Closed
BDS01214;102;Foam;Closed
BDS01215;102;Foam;Closed
BDS01216;102;Firm;Closed
BDS01217;102;Firm;Closed
BDS01218;102;Firm;Closed
BDS01219;102;Firm;Open
BDS01220;102;Firm;Open
BDS01221;102;Firm;Open
BDS01222;102;Foam;Open
BDS01223;102;Foam;Open
BDS01224;102;Foam;Open
BDS01225;103;Firm;Closed
BDS01226;103;Firm;Closed
BDS01227;103;Firm;Closed
BDS01228;103;Foam;Open
BDS01229;103;Foam;Open
BDS01230;103;Foam;Open
BDS01231;103;Foam;Closed
BDS01232;103;Foam;Closed
BDS01233;103;Foam;Closed
BDS01234;103;Firm;Open
BDS01235;103;Firm;Open
BDS01236;103;Firm;Open
BDS01237;104;Foam;Closed
BDS01238;104;Foam;Closed
BDS01239;104;Foam;Closed
BDS01240;104;Firm;Closed
BDS01241;104;Firm;Closed
BDS01242;104;Firm;Closed
BDS01243;104;Foam;Open
BDS01244;104;Foam;Open
BDS01245;104;Foam;Open
BDS01246;104;Firm;Open
BDS01247;104;Firm;Open
BDS01248;104;Firm;Open
BDS01249;105;Foam;Open
BDS01250;105;Foam;Open
BDS01251;105;Foam;Open
BDS01252;105;Firm;Closed
BDS01253;105;Firm;Closed
BDS01254;105;Firm;Closed
BDS01255;105;Foam;Closed
BDS01256;105;Foam;Closed
BDS01257;105;Foam;Closed
BDS01258;105;Firm;Open
BDS01259;105;Firm;Open
BDS01260;105;Firm;Open
BDS01261;106;Firm;Closed
BDS01262;106;Firm;Closed
BDS01263;106;Firm;Closed
BDS01264;106;Foam;Open
BDS01265;106;Foam;Open
BDS01266;106;Foam;Open
BDS01267;106;Firm;Open
BDS01268;106;Firm;Open
BDS01269;106;Firm;Open
BDS01270;106;Foam;Closed
BDS01271;106;Foam;Closed
BDS01272;106;Foam;Closed
BDS01273;107;Firm;Closed
BDS01274;107;Firm;Closed
BDS01275;107;Firm;Closed
BDS01276;107;Foam;Open
BDS01277;107;Foam;Open
BDS01278;107;Foam;Open
BDS01279;107;Firm;Open
BDS01280;107;Firm;Open
BDS01281;107;Firm;Open
BDS01282;107;Foam;Closed
BDS01283;107;Foam;Closed
BDS01284;107;Foam;Closed
BDS01285;108;Firm;Closed
BDS01286;108;Firm;Closed
BDS01287;108;Firm;Closed
BDS01288;108;Foam;Open
BDS01289;108;Foam;Open
BDS01290;108;Foam;Open
BDS01291;108;Foam;Closed
BDS01292;108;Foam;Closed
BDS01293;108;Foam;Closed
BDS01294;108;Firm;Open
BDS01295;108;Firm;Open
BDS01296;108;Firm;Open
BDS01297;109;Firm;Closed
BDS01298;109;Firm;Closed
BDS01299;109;Firm;Closed
BDS01300;109;Foam;Open
BDS01301;109;Foam;Open
BDS01302;109;Foam;Open
BDS01303;109;Foam;Closed
BDS01304;109;Foam;Closed
BDS01305;109;Foam;Closed
BDS01306;109;Firm;Open
BDS01307;109;Firm;Open
BDS01308;109;Firm;Open
BDS01309;110;Foam;Open
BDS01310;110;Foam;Open
BDS01311;110;Foam;Open
BDS01312;110;Firm;Closed
BDS01313;110;Firm;Closed
BDS01314;110;Firm;Closed
BDS01315;110;Firm;Open
BDS01316;110;Firm;Open
BDS01317;110;Firm;Open
BDS01318;110;Foam;Closed
BDS01319;110;Foam;Closed
BDS01320;110;Foam;Closed
BDS01321;111;Foam;Open
BDS01322;111;Foam;Open
BDS01323;111;Foam;Open
BDS01324;111;Foam;Closed
BDS01325;111;Foam;Closed
BDS01326;111;Foam;Closed
BDS01327;111;Firm;Open
BDS01328;111;Firm;Open
BDS01329;111;Firm;Open
BDS01330;111;Firm;Closed
BDS01331;111;Firm;Closed
BDS01332;111;Firm;Closed
BDS01333;112;Firm;Closed
BDS01334;112;Firm;Closed
BDS01335;112;Firm;Closed
BDS01336;112;Foam;Closed
BDS01337;112;Foam;Closed
BDS01338;112;Foam;Closed
BDS01339;112;Firm;Open
BDS01340;112;Firm;Open
BDS01341;112;Firm;Open
BDS01342;112;Foam;Open
BDS01343;112;Foam;Open
BDS01344;112;Foam;Open
BDS01345;113;Firm;Closed
BDS01346;113;Firm;Closed
BDS01347;113;Firm;Closed
BDS01348;113;Firm;Open
BDS01349;113;Firm;Open
BDS01350;113;Firm;Open
BDS01351;113;Foam;Open
BDS01352;113;Foam;Open
BDS01353;113;Foam;Open
BDS01354;113;Foam;Closed
BDS01355;113;Foam;Closed
BDS01356;113;Foam;Closed
BDS01357;114;Firm;Open
BDS01358;114;Firm;Open
BDS01359;114;Firm;Open
BDS01360;114;Firm;Closed
BDS01361;114;Firm;Closed
BDS01362;114;Firm;Closed
BDS01363;114;Foam;Closed
BDS01364;114;Foam;Closed
BDS01365;114;Foam;Closed
BDS01366;114;Foam;Open
BDS01367;114;Foam;Open
BDS01368;114;Foam;Open
BDS01369;115;Firm;Closed
BDS01370;115;Firm;Closed
BDS01371;115;Firm;Closed
BDS01372;115;Foam;Closed
BDS01373;115;Foam;Closed
BDS01374;115;Foam;Closed
BDS01375;115;Foam;Open
BDS01376;115;Foam;Open
BDS01377;115;Foam;Open
BDS01378;115;Firm;Open
BDS01379;115;Firm;Open
BDS01380;115;Firm;Open
BDS01381;116;Foam;Open
BDS01382;116;Foam;Open
BDS01383;116;Foam;Open
BDS01384;116;Foam;Closed
BDS01385;116;Foam;Closed
BDS01386;116;Foam;Closed
BDS01387;116;Firm;Closed
BDS01388;116;Firm;Closed
BDS01389;116;Firm;Closed
BDS01390;116;Firm;Open
BDS01391;116;Firm;Open
BDS01392;116;Firm;Open
BDS01393;117;Foam;Open
BDS01394;117;Foam;Open
BDS01395;117;Foam;Open
BDS01396;117;Firm;Open
BDS01397;117;Firm;Open
BDS01398;117;Firm;Open
BDS01399;117;Firm;Closed
BDS01400;117;Firm;Closed
BDS01401;117;Firm;Closed
BDS01402;117;Foam;Closed
BDS01403;117;Foam;Closed
BDS01404;117;Foam;Closed
BDS01405;118;Firm;Closed
BDS01406;118;Firm;Closed
BDS01407;118;Firm;Closed
BDS01408;118;Foam;Closed
BDS01409;118;Foam;Closed
BDS01410;118;Foam;Closed
BDS01411;118;Foam;Open
BDS01412;118;Foam;Open
BDS01413;118;Foam;Open
BDS01414;118;Firm;Open
BDS01415;118;Firm;Open
BDS01416;118;Firm;Open
BDS01417;119;Foam;Open
BDS01418;119;Foam;Open
BDS01419;119;Foam;Open
BDS01420;119;Firm;Open
BDS01421;119;Firm;Open
BDS01422;119;Firm;Open
BDS01423;119;Firm;Closed
BDS01424;119;Firm;Closed
BDS01425;119;Firm;Closed
BDS01426;119;Foam;Closed
BDS01427;119;Foam;Closed
BDS01428;119;Foam;Closed
BDS01429;120;Foam;Open
BDS01430;120;Foam;Open
BDS01431;120;Foam;Open
BDS01432;120;Firm;Closed
BDS01433;120;Firm;Closed
BDS01434;120;Firm;Closed
BDS01435;120;Foam;Closed
BDS01436;120;Foam;Closed
BDS01437;120;Foam;Closed
BDS01438;120;Firm;Open
BDS01439;120;Firm;Open
BDS01440;120;Firm;Open
BDS01441;121;Foam;Closed
BDS01442;121;Foam;Closed
BDS01443;121;Foam;Closed
BDS01444;121;Foam;Open
BDS01445;121;Foam;Open
BDS01446;121;Foam;Open
BDS01447;121;Firm;Closed
BDS01448;121;Firm;Closed
BDS01449;121;Firm;Closed
BDS01450;121;Firm;Open
BDS01451;121;Firm;Open
BDS01452;121;Firm;Open
BDS01453;122;Firm;Open
BDS01454;122;Firm;Open
BDS01455;122;Firm;Open
BDS01456;122;Firm;Closed
BDS01465;123;Firm;Open
BDS01466;123;Firm;Open
BDS01467;123;Firm;Open
BDS01468;123;Firm;Closed
BDS01469;123;Firm;Closed
BDS01470;123;Firm;Closed
BDS01471;123;Foam;Open
BDS01472;123;Foam;Open
BDS01473;123;Foam;Open
BDS01474;123;Foam;Closed
BDS01475;123;Foam;Closed
BDS01476;123;Foam;Closed
BDS01477;124;Foam;Open
BDS01478;124;Foam;Open
BDS01479;124;Foam;Open
BDS01480;124;Foam;Closed
BDS01481;124;Foam;Closed
BDS01482;124;Foam;Closed
BDS01483;124;Firm;Open
BDS01484;124;Firm;Open
BDS01485;124;Firm;Open
BDS01486;124;Firm;Closed
BDS01487;124;Firm;Closed
BDS01488;124;Firm;Closed
BDS01489;125;Firm;Open
BDS01490;125;Firm;Open
BDS01491;125;Firm;Open
BDS01492;125;Firm;Closed
BDS01493;125;Firm;Closed
BDS01494;125;Firm;Closed
BDS01495;125;Foam;Open
BDS01496;125;Foam;Open
BDS01497;125;Foam;Open
BDS01498;125;Foam;Closed
BDS01499;125;Foam;Closed
BDS01500;125;Foam;Closed
BDS01501;126;Foam;Closed
BDS01502;126;Foam;Closed
BDS01503;126;Foam;Closed
BDS01504;126;Firm;Open
BDS01505;126;Firm;Open
BDS01506;126;Firm;Open
BDS01507;126;Foam;Open
BDS01508;126;Foam;Open
BDS01509;126;Foam;Open
BDS01510;126;Firm;Closed
BDS01511;126;Firm;Closed
BDS01512;126;Firm;Closed
BDS01513;127;Foam;Open
BDS01514;127;Foam;Open
BDS01515;127;Foam;Open
BDS01516;127;Firm;Open
BDS01517;127;Firm;Open
BDS01518;127;Firm;Open
BDS01519;127;Firm;Closed
BDS01520;127;Firm;Closed
BDS01521;127;Firm;Closed
BDS01522;127;Foam;Closed
BDS01523;127;Foam;Closed
BDS01524;127;Foam;Closed
BDS01525;128;Firm;Closed
BDS01526;128;Firm;Closed
BDS01527;128;Firm;Closed
BDS01528;128;Foam;Closed
BDS01529;128;Foam;Closed
BDS01530;128;Foam;Closed
BDS01531;128;Foam;Open
BDS01532;128;Foam;Open
BDS01533;128;Foam;Open
BDS01534;128;Firm;Open
BDS01535;128;Firm;Open
BDS01536;128;Firm;Open
BDS01537;129;Foam;Closed
BDS01538;129;Foam;Closed
BDS01539;129;Foam;Closed
BDS01540;129;Foam;Open
BDS01541;129;Foam;Open
BDS01542;129;Foam;Open
BDS01543;129;Firm;Closed
BDS01544;129;Firm;Closed
BDS01545;129;Firm;Closed
BDS01546;129;Firm;Open
BDS01547;129;Firm;Open
BDS01548;129;Firm;Open
BDS01549;130;Foam;Closed
BDS01550;130;Foam;Closed
BDS01551;130;Foam;Closed
BDS01552;130;Foam;Open
BDS01553;130;Foam;Open
BDS01554;130;Foam;Open
BDS01555;130;Firm;Closed
BDS01556;130;Firm;Closed
BDS01557;130;Firm;Closed
BDS01558;130;Firm;Open
BDS01559;130;Firm;Open
BDS01560;130;Firm;Open
BDS01561;131;Foam;Closed
BDS01562;131;Foam;Closed
BDS01563;131;Foam;Closed
BDS01564;131;Firm;Open
BDS01565;131;Firm;Open
BDS01566;131;Firm;Open
BDS01567;131;Foam;Open
BDS01568;131;Foam;Open
BDS01569;131;Foam;Open
BDS01570;131;Firm;Closed
BDS01571;131;Firm;Closed
BDS01572;131;Firm;Closed
BDS01573;132;Firm;Closed
BDS01574;132;Firm;Closed
BDS01575;132;Firm;Closed
BDS01576;132;Foam;Open
BDS01577;132;Foam;Open
BDS01578;132;Foam;Open
BDS01579;132;Foam;Closed
BDS01580;132;Foam;Closed
BDS01581;132;Foam;Closed
BDS01582;132;Firm;Open
BDS01583;132;Firm;Open
BDS01584;132;Firm;Open
BDS01585;133;Foam;Closed
BDS01586;133;Foam;Closed
BDS01587;133;Foam;Closed
BDS01588;133;Firm;Open
BDS01589;133;Firm;Open
BDS01590;133;Firm;Open
BDS01591;133;Foam;Open
BDS01592;133;Foam;Open
BDS01593;133;Foam;Open
BDS01594;133;Firm;Closed
BDS01595;133;Firm;Closed
BDS01596;133;Firm;Closed
BDS01597;134;Foam;Open
BDS01598;134;Foam;Open
BDS01599;134;Foam;Open
BDS01600;134;Firm;Open
BDS01601;134;Firm;Open
BDS01602;134;Firm;Open
BDS01603;134;Firm;Closed
BDS01604;134;Firm;Closed
BDS01605;134;Firm;Closed
BDS01609;135;Firm;Open
BDS01610;135;Firm;Open
BDS01611;135;Firm;Open
BDS01612;135;Foam;Open
BDS01613;135;Foam;Open
BDS01614;135;Foam;Open
BDS01615;135;Foam;Closed
BDS01616;135;Foam;Closed
BDS01617;135;Foam;Closed
BDS01618;135;Firm;Closed
BDS01619;135;Firm;Closed
BDS01620;135;Firm;Closed
BDS01621;136;Firm;Closed
BDS01622;136;Firm;Closed
BDS01623;136;Firm;Closed
BDS01624;136;Foam;Open
BDS01625;136;Foam;Open
BDS01626;136;Firm;Open
BDS01627;136;Firm;Open
BDS01628;136;Firm;Open
BDS01629;136;Foam;Closed
BDS01630;136;Foam;Closed
BDS01631;136;Foam;Closed
BDS01632;136;Foam;Open
BDS01633;137;Firm;Open
BDS01634;137;Firm;Open
BDS01635;137;Firm;Open
BDS01636;137;Foam;Closed
BDS01637;137;Foam;Closed
BDS01638;137;Foam;Closed
BDS01639;137;Firm;Closed
BDS01640;137;Firm;Closed
BDS01641;137;Firm;Closed
BDS01642;137;Foam;Open
BDS01643;137;Foam;Open
BDS01644;137;Foam;Open
BDS01645;138;Firm;Open
BDS01646;138;Firm;Open
BDS01647;138;Firm;Open
BDS01648;138;Foam;Closed
BDS01649;138;Foam;Closed
BDS01650;138;Foam;Closed
BDS01651;138;Foam;Open
BDS01652;138;Foam;Open
BDS01653;138;Foam;Open
BDS01654;138;Firm;Closed
BDS01655;138;Firm;Closed
BDS01656;138;Firm;Closed
BDS01657;139;Foam;Closed
BDS01658;139;Foam;Closed
BDS01659;139;Foam;Closed
BDS01660;139;Foam;Open
BDS01661;139;Foam;Open
BDS01662;139;Foam;Open
BDS01663;139;Firm;Open
BDS01664;139;Firm;Open
BDS01665;139;Firm;Open
BDS01666;139;Firm;Closed
BDS01667;139;Firm;Closed
BDS01668;139;Firm;Closed
BDS01669;140;Firm;Open
BDS01670;140;Firm;Open
BDS01671;140;Firm;Open
BDS01672;140;Firm;Closed
BDS01673;140;Firm;Closed
BDS01674;140;Firm;Closed
BDS01675;140;Foam;Open
BDS01676;140;Foam;Open
BDS01677;140;Foam;Open
BDS01678;140;Foam;Closed
BDS01679;140;Foam;Closed
BDS01680;140;Foam;Closed
BDS01681;141;Firm;Closed
BDS01682;141;Firm;Closed
BDS01683;141;Firm;Closed
BDS01684;141;Firm;Open
BDS01685;141;Firm;Open
BDS01686;141;Firm;Open
BDS01687;141;Foam;Closed
BDS01688;141;Foam;Closed
BDS01689;141;Foam;Closed
BDS01690;141;Foam;Open
BDS01691;141;Foam;Open
BDS01692;141;Foam;Open
BDS01693;142;Firm;Open
BDS01694;142;Firm;Open
BDS01695;142;Firm;Open
BDS01696;142;Foam;Open
BDS01697;142;Foam;Open
BDS01698;142;Foam;Open
BDS01699;142;Firm;Closed
BDS01700;142;Firm;Closed
BDS01701;142;Firm;Closed
BDS01702;142;Foam;Closed
BDS01703;142;Foam;Closed
BDS01704;142;Foam;Closed
BDS01705;143;Foam;Open
BDS01706;143;Foam;Open
BDS01707;143;Foam;Open
BDS01708;143;Firm;Closed
BDS01709;143;Firm;Closed
BDS01710;143;Firm;Closed
BDS01711;143;Firm;Open
BDS01712;143;Firm;Open
BDS01713;143;Firm;Open
BDS01714;143;Foam;Closed
BDS01715;143;Foam;Closed
BDS01716;143;Foam;Closed
BDS01717;144;Firm;Closed
BDS01718;144;Firm;Closed
BDS01719;144;Firm;Closed
BDS01720;144;Foam;Closed
BDS01721;144;Foam;Closed
BDS01722;144;Foam;Closed
BDS01723;144;Foam;Open
BDS01724;144;Foam;Open
BDS01725;144;Foam;Open
BDS01726;144;Firm;Open
BDS01727;144;Firm;Open
BDS01728;144;Firm;Open
BDS01729;145;Foam;Open
BDS01730;145;Foam;Open
BDS01731;145;Foam;Open
BDS01732;145;Firm;Open
BDS01733;145;Firm;Open
BDS01734;145;Firm;Open
BDS01735;145;Foam;Closed
BDS01736;145;Foam;Closed
BDS01737;145;Foam;Closed
BDS01738;145;Firm;Closed
BDS01739;145;Firm;Closed
BDS01740;145;Firm;Closed
BDS01741;146;Firm;Open
BDS01742;146;Firm;Open
BDS01743;146;Firm;Open
BDS01744;146;Firm;Closed
BDS01745;146;Firm;Closed
BDS01746;146;Firm;Closed
BDS01747;146;Foam;Open
BDS01748;146;Foam;Open
BDS01749;146;Foam;Open
BDS01750;146;Foam;Closed
BDS01751;146;Foam;Closed
BDS01752;146;Foam;Closed
BDS01753;147;Firm;Closed
BDS01754;147;Firm;Closed
BDS01755;147;Firm;Closed
BDS01756;147;Foam;Open
BDS01757;147;Foam;Open
BDS01758;147;Foam;Open
BDS01759;147;Foam;Closed
BDS01760;147;Foam;Closed
BDS01761;147;Foam;Closed
BDS01762;147;Firm;Open
BDS01763;147;Firm;Open
BDS01764;147;Firm;Open
BDS01765;148;Firm;Closed
BDS01766;148;Firm;Closed
BDS01767;148;Firm;Closed
BDS01768;148;Foam;Closed
BDS01769;148;Foam;Closed
BDS01770;148;Foam;Closed
BDS01771;148;Firm;Open
BDS01772;148;Firm;Open
BDS01773;148;Firm;Open
BDS01774;148;Foam;Open
BDS01775;148;Foam;Open
BDS01776;148;Foam;Open
BDS01777;149;Firm;Closed
BDS01778;149;Firm;Closed
BDS01779;149;Firm;Closed
BDS01780;149;Foam;Closed
BDS01781;149;Foam;Closed
BDS01782;149;Foam;Closed
BDS01783;149;Firm;Open
BDS01784;149;Firm;Open
BDS01785;149;Firm;Open
BDS01786;149;Foam;Open
BDS01787;149;Foam;Open
BDS01788;149;Foam;Open
BDS01789;150;Firm;Open
BDS01790;150;Firm;Open
BDS01791;150;Firm;Open
BDS01792;150;Foam;Closed
BDS01793;150;Foam;Closed
BDS01794;150;Foam;Closed
BDS01795;150;Foam;Open
BDS01796;150;Foam;Open
BDS01797;150;Foam;Open
BDS01798;150;Firm;Closed
BDS01799;150;Firm;Closed
BDS01800;150;Firm;Closed
BDS01801;151;Firm;Closed
BDS01802;151;Firm;Closed
BDS01803;151;Firm;Closed
BDS01804;151;Firm;Open
BDS01805;151;Firm;Open
BDS01806;151;Firm;Open
BDS01807;151;Foam;Open
BDS01808;151;Foam;Open
BDS01809;151;Foam;Open
BDS01810;151;Foam;Closed
BDS01811;151;Foam;Closed
BDS01812;151;Foam;Closed
BDS01813;152;Firm;Closed
BDS01814;152;Firm;Closed
BDS01815;152;Firm;Closed
BDS01816;152;Foam;Open
BDS01817;152;Foam;Open
BDS01818;152;Foam;Open
BDS01819;152;Foam;Closed
BDS01820;152;Foam;Closed
BDS01821;152;Foam;Closed
BDS01822;152;Firm;Open
BDS01823;152;Firm;Open
BDS01824;152;Firm;Open
BDS01825;153;Firm;Open
BDS01826;153;Firm;Open
BDS01827;153;Firm;Open
BDS01828;153;Foam;Open
BDS01829;153;Foam;Open
BDS01830;153;Foam;Open
BDS01831;153;Firm;Closed
BDS01832;153;Firm;Closed
